OrderID,Region,VehicleType,WeatherCondition,Distance_Miles,OrderDate,Damaged_Flag,ExpectedDeliveryDate,ActualDeliveryDate
ORD-05990,East,Semi-Trailer,Clear,1317,2023-02-16,No,2023-02-21,2023-02-21
ORD-05991,South,Van,Clear,400,2023-09-26,No,2023-09-28,2023-09-28
ORD-05992,North,Van,Clear,1038,2023-03-19,No,2023-03-23,2023-03-23
ORD-05993,West,Semi-Trailer,Clear,778,2023-03-04,No,2023-03-07,2023-03-07
ORD-05994,East,Van,Fog,376,2023-07-10,No,2023-07-12,2023-07-19
ORD-05995,West,Semi-Trailer,Clear,850,2023-03-30,No,2023-04-02,2023-04-03
ORD-05996,West,Van,Fog,501,2023-08-07,No,2023-08-09,2023-08-13
ORD-05997,East,Semi-Trailer,Clear,767,2022-02-23,No,2022-02-26,2022-02-26
ORD-05998,South,Van,Clear,1499,2022-11-03,Yes,2022-11-08,2022-11-08
ORD-05999,West,Semi-Trailer,Clear,1268,2022-12-02,No,2022-12-07,2022-12-07
ORD-06000,South,Van,Rain,1395,2022-05-11,No,2022-05-16,2022-05-16
ORD-06001,East,Box Truck,Rain,531,2023-08-24,No,2023-08-26,2023-08-26
ORD-06002,North,Van,Clear,1275,2022-06-08,No,2022-06-13,2022-06-13
ORD-06003,North,Van,Clear,1475,2023-01-16,No,2023-01-21,2023-01-21
ORD-06004,West,Box Truck,Fog,197,2022-01-22,No,2022-01-23,2022-01-25
ORD-06005,East,Box Truck,Fog,413,2023-05-12,No,2023-05-14,2023-05-16
ORD-06006,South,Semi-Trailer,Clear,436,2023-02-23,No,2023-02-25,2023-02-26
ORD-06007,West,Van,Rain,422,2023-05-16,No,2023-05-18,2023-05-18
ORD-06008,East,Semi-Trailer,Clear,163,2023-07-23,No,2023-07-24,2023-07-24
ORD-06009,East,Van,Clear,212,2023-01-19,No,2023-01-20,2023-01-20
ORD-06010,South,Semi-Trailer,Clear,226,2022-12-01,No,2022-12-02,2022-12-04
ORD-06011,West,Semi-Trailer,Clear,491,2022-02-17,No,2022-02-19,2022-02-19
ORD-06012,East,Van,Snow,1348,2022-04-18,No,2022-04-23,2022-04-24
ORD-06013,East,Semi-Trailer,Clear,1034,2022-04-27,No,2022-05-01,2022-05-01
ORD-06014,East,Semi-Trailer,Clear,775,2023-07-15,No,2023-07-18,2023-07-18
ORD-06015,South,Van,Snow,512,2022-01-01,No,2022-01-03,2022-01-07
ORD-06016,West,Box Truck,Clear,808,2022-10-24,No,2022-10-27,2022-10-28
ORD-06017,West,Van,Clear,815,2022-05-18,,2022-05-21,2022-05-21
ORD-06018,West,Semi-Trailer,Rain,1311,2023-09-23,Yes,2023-09-28,2023-09-28
ORD-06019,West,Van,Clear,1227,2022-04-06,Yes,2022-04-11,2022-04-11
ORD-06020,North,Van,Clear,952,2023-01-30,No,2023-02-03,2023-02-03
ORD-06021,North,Van,Clear,778,2022-10-11,No,2022-10-14,2022-10-14
ORD-06022,West,Box Truck,Clear,771,2023-08-17,No,2023-08-20,2023-08-23
ORD-06023,South,Semi-Trailer,Snow,1281,2023-10-20,No,2023-10-25,2023-10-26
ORD-06024,North,Semi-Trailer,Rain,97,2023-01-20,No,2023-01-21,2023-01-21
ORD-06025,East,Van,Clear,443,2022-06-18,No,2022-06-20,2022-06-20
ORD-06026,North,Van,Clear,429,2022-04-11,No,2022-04-13,2022-04-13
ORD-06027,East,Box Truck,Fog,1286,2023-09-21,No,2023-09-26,2023-09-30
ORD-06028,West,Box Truck,Clear,438,2023-01-05,No,2023-01-07,2023-01-07
ORD-06029,North,Van,Clear,1197,2023-03-26,No,2023-03-30,2023-03-30
ORD-06030,South,Van,Fog,171,2023-01-26,No,2023-01-27,2023-01-30
ORD-06031,North,Box Truck,Fog,516,2023-01-21,No,2023-01-23,2023-01-26
ORD-06032,North,Van,Clear,274,2023-07-16,No,2023-07-17,2023-07-17
ORD-06033,North,Box Truck,Clear,119,2022-10-07,No,2022-10-08,2022-10-08
ORD-06034,West,Box Truck,Clear,909,2023-07-17,No,2023-07-21,2023-07-21
ORD-06035,South,Semi-Trailer,Clear,1352,2022-03-26,No,2022-03-31,2022-03-31
ORD-06036,North,Box Truck,Rain,1165,2023-06-20,No,2023-06-24,2023-06-24
ORD-06037,South,Van,Clear,1166,2023-12-19,No,2023-12-23,2023-12-24
ORD-06038,West,Semi-Trailer,Clear,403,2023-08-11,No,2023-08-13,2023-08-13
ORD-06039,East,Box Truck,Clear,629,2022-12-05,No,2022-12-08,2022-12-08
ORD-06040,North,Van,Fog,693,2022-03-22,No,2022-03-25,2022-03-26
ORD-06041,South,Box Truck,Clear,561,2023-09-18,No,2023-09-20,2023-09-23
ORD-06042,South,Van,Clear,813,2023-12-15,No,2023-12-18,2023-12-18
ORD-06043,West,Semi-Trailer,Fog,1068,2022-07-01,No,2022-07-05,2022-07-07
ORD-06044,North,Van,Clear,731,2022-06-10,Yes,2022-06-13,2022-06-13
ORD-06045,East,Box Truck,Clear,1405,2022-11-15,No,2022-11-20,2022-11-20
ORD-06046,South,Van,Clear,40,2022-05-05,No,2022-05-06,2022-05-06
ORD-06047,North,Van,Clear,1207,2023-10-29,No,2023-11-03,2023-11-03
ORD-06048,East,Semi-Trailer,Clear,826,2023-01-24,No,2023-01-27,2023-01-30
ORD-06049,South,Semi-Trailer,Clear,1423,2022-12-19,No,2022-12-24,2022-12-24
ORD-06050,South,Van,Clear,115,2022-08-12,No,2022-08-13,2022-08-13
ORD-06051,East,Van,Clear,1308,2022-10-23,No,2022-10-28,2022-10-29
ORD-06052,East,Van,Clear,1129,2023-10-03,No,2023-10-07,2023-10-07
ORD-06053,West,Box Truck,Clear,1026,2023-02-26,No,2023-03-02,2023-03-02
ORD-06054,North,Box Truck,Clear,1063,2023-02-03,No,2023-02-07,2023-02-07
ORD-06055,North,Box Truck,Clear,803,2023-10-15,No,2023-10-18,2023-10-19
ORD-06056,West,Box Truck,Fog,170,2022-01-12,No,2022-01-13,2022-01-20
ORD-06057,South,Semi-Trailer,Clear,1339,2023-07-13,No,2023-07-18,2023-07-18
ORD-06058,East,Van,Clear,205,2022-07-26,No,2022-07-27,2022-07-27
ORD-06059,East,Van,Rain,617,2022-07-16,No,2022-07-19,2022-07-22
ORD-06060,East,Box Truck,Clear,347,2022-01-03,No,2022-01-05,2022-01-06
ORD-06061,South,Semi-Trailer,Rain,1171,2022-05-08,No,2022-05-12,2022-05-12
ORD-06062,East,Box Truck,Rain,799,2022-09-09,No,2022-09-12,2022-09-15
ORD-06063,East,Box Truck,Rain,456,2023-04-22,No,2023-04-24,2023-04-24
ORD-06064,West,Box Truck,Rain,1343,2023-06-18,Yes,2023-06-23,2023-06-23
ORD-06065,South,Semi-Trailer,Clear,1212,2022-12-11,No,2022-12-16,2022-12-16
ORD-06066,North,Van,Rain,346,2023-07-27,No,2023-07-29,2023-07-29
ORD-06067,West,Van,Clear,1267,2023-07-27,No,2023-08-01,2023-08-01
ORD-06068,West,Semi-Trailer,Clear,1282,2023-06-20,No,2023-06-25,2023-06-27
ORD-06069,North,Semi-Trailer,Fog,141,2022-06-28,No,2022-06-29,2022-07-03
ORD-06070,West,Van,Clear,258,2022-08-03,,2022-08-04,2022-08-04
ORD-06071,South,Van,Fog,1488,2022-07-26,No,2022-07-31,2022-08-04
ORD-06072,East,Van,Clear,508,2022-10-15,No,2022-10-17,2022-10-17
ORD-06073,South,Van,Clear,72,2022-11-03,No,2022-11-04,2022-11-04
ORD-06074,North,Semi-Trailer,Clear,828,2023-03-22,No,2023-03-25,2023-03-25
ORD-06075,North,Van,Rain,1425,2023-08-31,No,2023-09-05,2023-09-05
ORD-06076,West,Semi-Trailer,Clear,266,2023-05-30,No,2023-05-31,2023-05-31
ORD-06077,South,Van,Clear,1281,2022-12-06,No,2022-12-11,2022-12-11
ORD-06078,South,Box Truck,Clear,1297,2022-03-21,No,2022-03-26,2022-03-26
ORD-06079,North,Van,Rain,476,2022-05-22,No,2022-05-24,2022-05-26
ORD-06080,South,Box Truck,Clear,858,2022-07-12,No,2022-07-15,2022-07-16
ORD-06081,North,Box Truck,Snow,370,2022-09-01,No,2022-09-03,2022-09-05
ORD-06082,South,Box Truck,Clear,889,2022-09-07,No,2022-09-10,2022-09-10
ORD-06083,South,Van,Clear,1426,2022-12-18,No,2022-12-23,2022-12-23
ORD-06084,South,Van,Clear,188,2023-11-13,,2023-11-14,2023-11-14
ORD-06085,North,Van,Fog,958,2022-07-03,No,2022-07-07,2022-07-11
ORD-06086,West,Van,Clear,508,2022-08-30,No,2022-09-01,2022-09-01
ORD-06087,South,Box Truck,Clear,686,2023-05-26,No,2023-05-29,2023-05-29
ORD-06088,North,Box Truck,Rain,301,2023-05-06,Yes,2023-05-08,2023-05-08
ORD-06089,North,Box Truck,Clear,597,2023-02-08,No,2023-02-10,2023-02-10
ORD-06090,South,Box Truck,Rain,827,2022-11-21,No,2022-11-24,2022-11-24
ORD-06091,South,Van,Clear,108,2023-05-09,No,2023-05-10,2023-05-10
ORD-06092,West,Van,Clear,190,2023-04-28,No,2023-04-29,2023-04-29
ORD-06093,North,Van,Clear,962,2023-03-05,,2023-03-09,2023-03-09
ORD-06094,North,Semi-Trailer,Clear,1436,2023-07-04,No,2023-07-09,
ORD-06095,East,Box Truck,Rain,383,2023-03-05,No,2023-03-07,2023-03-08
ORD-06096,North,Van,Rain,633,2023-03-12,No,2023-03-15,2023-03-16
ORD-06097,West,Van,Clear,262,2023-04-10,No,2023-04-11,2023-04-13
ORD-06098,East,Semi-Trailer,Fog,872,2023-08-01,No,2023-08-04,2023-08-06
ORD-06099,East,Box Truck,Clear,131,2022-04-05,No,2022-04-06,2022-04-06
ORD-06100,East,Box Truck,Clear,451,2022-01-07,No,2022-01-09,2022-01-09
ORD-06101,South,Van,Rain,254,2023-10-30,No,2023-10-31,2023-10-31
ORD-06102,South,Van,Rain,880,2023-08-19,No,2023-08-22,2023-08-22
ORD-06103,North,Semi-Trailer,Clear,836,2023-03-03,No,2023-03-06,2023-03-07
ORD-06104,East,Box Truck,Rain,1079,2022-07-18,No,2022-07-22,2022-07-22
ORD-06105,West,Van,Clear,461,2023-08-17,No,2023-08-19,2023-08-19
ORD-06106,South,Semi-Trailer,Rain,305,2022-06-23,No,2022-06-25,2022-06-25
ORD-06107,West,Box Truck,Snow,1174,2023-07-16,No,2023-07-20,2023-07-21
ORD-06108,West,Van,Clear,1099,2022-10-31,No,2022-11-04,2022-11-05
ORD-06109,South,Van,Clear,492,2023-07-12,Yes,2023-07-14,2023-07-14
ORD-06110,South,Van,Rain,318,2023-01-11,No,2023-01-13,2023-01-14
ORD-06111,South,Van,Rain,1493,2023-04-09,No,2023-04-14,2023-04-14
ORD-06112,South,Box Truck,Clear,602,2022-09-06,No,2022-09-09,2022-09-10
ORD-06113,East,Van,Clear,1028,2022-06-14,No,2022-06-18,2022-06-18
ORD-06114,East,Semi-Trailer,Fog,407,2023-02-28,No,2023-03-02,2023-03-03
ORD-06115,East,Semi-Trailer,Clear,478,2022-11-11,No,2022-11-13,2022-11-14
ORD-06116,East,Van,Clear,626,2023-10-28,No,2023-10-31,2023-11-01
ORD-06117,North,Van,Clear,401,2023-02-14,No,2023-02-16,2023-02-16
ORD-06118,East,Semi-Trailer,Clear,106,2022-08-18,No,2022-08-19,2022-08-19
ORD-06119,South,Box Truck,Fog,1223,2023-12-14,No,2023-12-19,2023-12-21
ORD-06120,West,Box Truck,Rain,950,2022-07-10,No,2022-07-14,2022-07-14
ORD-06121,East,Van,Clear,869,2022-04-09,No,2022-04-12,2022-04-12
ORD-06122,North,Van,Rain,204,2023-10-03,No,2023-10-04,2023-10-04
ORD-06123,South,Box Truck,Rain,967,2022-03-03,No,2022-03-07,
ORD-06124,West,Semi-Trailer,Clear,1367,2022-09-13,,2022-09-18,2022-09-18
ORD-06125,West,Van,Clear,92,2022-10-23,No,2022-10-24,2022-10-25
ORD-06126,East,Semi-Trailer,Rain,260,2022-02-21,No,2022-02-22,2022-02-22
ORD-06127,West,Van,Clear,1103,2022-12-21,No,2022-12-25,2022-12-25
ORD-06128,East,Semi-Trailer,Clear,1325,2022-05-24,No,2022-05-29,
ORD-06129,East,Box Truck,Clear,349,2023-12-05,Yes,2023-12-07,2023-12-07
ORD-06130,South,Van,Fog,1418,2023-12-13,No,2023-12-18,2023-12-22
ORD-06131,South,Box Truck,Clear,709,2023-10-07,No,2023-10-10,2023-10-10
ORD-06132,North,Van,Fog,1491,2023-09-14,No,2023-09-19,2023-09-23
ORD-06133,South,Van,Clear,1174,2023-11-07,No,2023-11-11,2023-11-12
ORD-06134,South,Van,Rain,1173,2023-04-06,No,2023-04-10,2023-04-11
ORD-06135,East,Van,Clear,1108,2023-03-06,No,2023-03-10,2023-03-10
ORD-06136,South,Van,Clear,109,2023-06-13,No,2023-06-14,2023-06-14
ORD-06137,East,Box Truck,Clear,1208,2022-09-13,No,2022-09-18,2022-09-21
ORD-06138,East,Box Truck,Clear,742,2022-09-13,No,2022-09-16,2022-09-16
ORD-06139,South,Van,Rain,332,2023-01-13,,2023-01-15,2023-01-15
ORD-06140,North,Semi-Trailer,Rain,19,2023-05-17,,2023-05-18,
ORD-06141,North,Box Truck,Clear,1022,2023-05-03,,2023-05-07,2023-05-07
ORD-06142,West,Semi-Trailer,Fog,1079,2022-09-24,No,2022-09-28,2022-09-30
ORD-06143,West,Box Truck,Clear,1346,2022-12-08,No,2022-12-13,2022-12-13
ORD-06144,South,Van,Clear,1271,2023-07-17,No,2023-07-22,2023-07-22
ORD-06145,North,Van,Clear,815,2023-06-29,No,2023-07-02,2023-07-02
ORD-06146,East,Box Truck,Clear,917,2022-12-16,No,2022-12-20,2022-12-23
ORD-06147,West,Van,Rain,1064,2022-05-13,No,2022-05-17,2022-05-17
ORD-06148,East,Van,Clear,139,2022-01-02,No,2022-01-03,2022-01-03
ORD-06149,West,Van,Clear,1418,2022-09-02,No,2022-09-07,2022-09-07
ORD-06150,South,Van,Clear,1058,2023-11-28,No,2023-12-02,2023-12-02
ORD-06151,North,Van,Clear,1294,2023-05-18,No,2023-05-23,2023-05-24
ORD-06152,West,Van,Clear,1431,2023-06-25,No,2023-06-30,2023-06-30
ORD-06153,North,Van,Clear,573,2023-06-12,No,2023-06-14,2023-06-14
ORD-06154,East,Box Truck,Clear,1363,2023-09-10,No,2023-09-15,2023-09-15
ORD-06155,South,Box Truck,Rain,158,2023-01-26,No,2023-01-27,
ORD-06156,North,Van,Clear,1442,2022-12-05,No,2022-12-10,2022-12-13
ORD-06157,South,Van,Clear,588,2022-05-17,No,2022-05-19,2022-05-19
ORD-06158,North,Van,Clear,1029,2023-01-23,No,2023-01-27,2023-01-27
ORD-06159,East,Van,Fog,128,2022-01-16,No,2022-01-17,2022-01-22
ORD-06160,East,Van,Clear,1467,2022-01-04,No,2022-01-09,2022-01-09
ORD-06161,South,Van,Fog,237,2022-06-30,No,2022-07-01,2022-07-05
ORD-06162,East,Box Truck,Fog,624,2022-10-09,No,2022-10-12,2022-10-15
ORD-06163,West,Box Truck,Rain,249,2022-10-18,No,2022-10-19,2022-10-19
ORD-06164,North,Van,Clear,922,2023-09-20,Yes,2023-09-24,2023-09-24
ORD-06165,East,Van,Clear,1265,2023-08-09,No,2023-08-14,2023-08-14
ORD-06166,West,Box Truck,Clear,975,2022-11-22,No,2022-11-26,2022-11-26
ORD-06167,South,Semi-Trailer,Snow,1323,2022-03-30,No,2022-04-04,2022-04-08
ORD-06168,West,Box Truck,Rain,1187,2023-12-30,No,2024-01-03,2024-01-03
ORD-06169,South,Box Truck,Fog,168,2023-06-18,No,2023-06-19,2023-06-23
ORD-06170,South,Van,Rain,572,2023-12-19,No,2023-12-21,2023-12-22
ORD-06171,North,Van,Clear,485,2022-03-21,,2022-03-23,2022-03-23
ORD-06172,North,Semi-Trailer,Clear,557,2022-09-30,No,2022-10-02,2022-10-02
ORD-06173,West,Van,Clear,1046,2023-09-27,No,2023-10-01,2023-10-01
ORD-06174,North,Semi-Trailer,Clear,862,2023-12-24,No,2023-12-27,2023-12-27
ORD-06175,North,Box Truck,Rain,227,2023-08-03,No,2023-08-04,2023-08-04
ORD-06176,North,Box Truck,Fog,764,2023-03-26,No,2023-03-29,2023-04-03
ORD-06177,West,Van,Clear,744,2023-01-30,No,2023-02-02,2023-02-02
ORD-06178,East,Box Truck,Snow,1000,2022-12-06,No,2022-12-10,2022-12-14
ORD-06179,North,Van,Snow,790,2022-01-09,No,2022-01-12,2022-01-14
ORD-06180,North,Van,Clear,231,2022-12-23,No,2022-12-24,2022-12-24
ORD-06181,West,Van,Clear,297,2022-07-12,No,2022-07-13,2022-07-13
ORD-06182,East,Semi-Trailer,Rain,533,2023-06-30,No,2023-07-02,2023-07-02
ORD-06183,North,Box Truck,Clear,708,2023-09-10,No,2023-09-13,2023-09-13
ORD-06184,South,Van,Clear,690,2023-01-20,No,2023-01-23,2023-01-23
ORD-06185,West,Van,Clear,333,2022-08-14,No,2022-08-16,2022-08-16
ORD-06186,North,Box Truck,Fog,627,2023-05-05,No,2023-05-08,2023-05-12
ORD-06187,North,Box Truck,Clear,1209,2022-04-24,No,2022-04-29,2022-04-29
ORD-06188,South,Box Truck,Rain,870,2023-01-24,No,2023-01-27,2023-01-27
ORD-06189,South,Box Truck,Snow,50,2022-12-21,No,2022-12-22,2022-12-26
ORD-06190,West,Van,Rain,1358,2022-07-29,No,2022-08-03,
ORD-06191,West,Box Truck,Clear,1300,2022-08-18,No,2022-08-23,2022-08-24
ORD-06192,South,Van,Rain,402,2023-12-05,No,2023-12-07,2023-12-07
ORD-06193,West,Semi-Trailer,Clear,1146,2022-03-03,No,2022-03-07,2022-03-08
ORD-06194,South,Box Truck,Clear,1317,2022-08-03,No,2022-08-08,2022-08-11
ORD-06195,North,Van,Fog,212,2023-10-11,No,2023-10-12,2023-10-14
ORD-06196,South,Van,Clear,862,2022-09-17,No,2022-09-20,2022-09-23
ORD-06197,South,Semi-Trailer,Rain,783,2023-07-03,No,2023-07-06,2023-07-07
ORD-06198,East,Van,Clear,1177,2023-10-07,No,2023-10-11,2023-10-11
ORD-06199,South,Van,Clear,1276,2022-12-17,No,2022-12-22,2022-12-23
ORD-06200,South,Box Truck,Fog,791,2023-11-03,No,2023-11-06,2023-11-08
ORD-06201,East,Van,Rain,44,2023-11-01,No,2023-11-02,2023-11-02
ORD-06202,West,Box Truck,Clear,62,2022-06-06,No,2022-06-07,2022-06-08
ORD-06203,East,Van,Fog,512,2022-02-11,No,2022-02-13,2022-02-16
ORD-06204,North,Box Truck,Rain,1389,2022-07-07,No,2022-07-12,
ORD-06205,East,Van,Clear,159,2022-11-15,No,2022-11-16,2022-11-16
ORD-06206,North,Van,Rain,446,2022-10-02,No,2022-10-04,2022-10-04
ORD-06207,West,Semi-Trailer,Clear,459,2022-02-05,,2022-02-07,2022-02-10
ORD-06208,East,Box Truck,Clear,534,2022-05-04,No,2022-05-06,2022-05-06
ORD-06209,East,Van,Clear,276,2023-05-27,No,2023-05-28,2023-05-28
ORD-06210,West,Van,Clear,95,2023-07-25,No,2023-07-26,2023-07-26
ORD-06211,North,Box Truck,Clear,318,2023-08-31,No,2023-09-02,2023-09-02
ORD-06212,East,Box Truck,Snow,274,2023-08-01,No,2023-08-02,2023-08-03
ORD-06213,North,Semi-Trailer,Rain,501,2022-10-02,No,2022-10-04,2022-10-06
ORD-06214,East,Semi-Trailer,Clear,1050,2023-11-20,No,2023-11-24,2023-11-24
ORD-06215,South,Box Truck,Snow,1222,2022-08-16,No,2022-08-21,2022-08-22
ORD-06216,East,Van,Clear,531,2023-04-11,No,2023-04-13,2023-04-15
ORD-06217,West,Van,Rain,1199,2022-07-31,No,2022-08-04,2022-08-04
ORD-06218,West,Box Truck,Clear,887,2022-05-31,No,2022-06-03,2022-06-03
ORD-06219,North,Van,Snow,1378,2022-05-17,No,2022-05-22,2022-05-27
ORD-06220,East,Van,Fog,1252,2022-09-11,No,2022-09-16,2022-09-21
ORD-06221,North,Van,Rain,103,2023-06-20,No,2023-06-21,2023-06-23
ORD-06222,North,Van,Fog,1191,2023-01-07,No,2023-01-11,2023-01-13
ORD-06223,South,Van,Clear,43,2023-02-10,No,2023-02-11,2023-02-11
ORD-06224,South,Van,Snow,810,2023-03-17,No,2023-03-20,2023-03-21
ORD-06225,West,Box Truck,Clear,425,2023-02-27,No,2023-03-01,2023-03-01
ORD-06226,North,Van,Clear,533,2023-12-21,No,2023-12-23,2023-12-23
ORD-06227,West,Van,Rain,242,2023-05-31,No,2023-06-01,2023-06-01
ORD-06228,East,Van,Rain,614,2022-08-30,No,2022-09-02,2022-09-05
ORD-06229,North,Box Truck,Clear,116,2022-03-05,No,2022-03-06,2022-03-07
ORD-06230,North,Van,Clear,1226,2023-08-09,No,2023-08-14,2023-08-14
ORD-06231,East,Box Truck,Clear,531,2022-02-08,No,2022-02-10,2022-02-10
ORD-06232,East,Semi-Trailer,Clear,646,2023-10-03,No,2023-10-06,2023-10-06
ORD-06233,West,Van,Clear,796,2022-11-27,No,2022-11-30,2022-11-30
ORD-06234,West,Van,Clear,1028,2023-04-05,No,2023-04-09,2023-04-09
ORD-06235,East,Van,Clear,1312,2023-02-24,No,2023-03-01,2023-03-04
ORD-06236,West,Semi-Trailer,Fog,1161,2022-05-22,No,2022-05-26,2022-05-27
ORD-06237,East,Box Truck,Rain,350,2022-02-01,No,2022-02-03,2022-02-03
ORD-06238,North,Semi-Trailer,Clear,706,2022-11-09,No,2022-11-12,2022-11-14
ORD-06239,North,Van,Fog,68,2023-12-26,No,2023-12-27,2023-12-29
ORD-06240,South,Semi-Trailer,Rain,1215,2022-01-15,No,2022-01-20,2022-01-20
ORD-06241,North,Van,Clear,595,2023-03-31,No,2023-04-02,2023-04-02
ORD-06242,East,Van,Clear,252,2022-01-14,No,2022-01-15,2022-01-15
ORD-06243,West,Semi-Trailer,Clear,237,2023-04-10,No,2023-04-11,2023-04-11
ORD-06244,South,Semi-Trailer,Clear,569,2022-01-30,No,2022-02-01,2022-02-01
ORD-06245,West,Van,Clear,527,2023-03-23,No,2023-03-25,2023-03-28
ORD-06246,East,Van,Clear,564,2023-04-28,No,2023-04-30,2023-04-30
ORD-06247,North,Van,Clear,1178,2023-06-15,No,2023-06-19,2023-06-19
ORD-06248,South,Van,Rain,136,2023-01-19,No,2023-01-20,2023-01-20
ORD-06249,East,Van,Clear,344,2023-03-02,No,2023-03-04,2023-03-04
ORD-06250,South,Semi-Trailer,Rain,767,2023-11-30,No,2023-12-03,2023-12-03
ORD-06251,South,Box Truck,Clear,1441,2023-05-19,No,2023-05-24,2023-05-24
ORD-06252,North,Box Truck,Fog,130,2023-02-10,No,2023-02-11,2023-02-13
ORD-06253,East,Box Truck,Clear,710,2023-06-24,No,2023-06-27,2023-06-27
ORD-06254,West,Box Truck,Fog,1318,2023-01-03,Yes,2023-01-08,
ORD-06255,South,Box Truck,Snow,251,2022-08-12,No,2022-08-13,2022-08-17
ORD-06256,South,Box Truck,Rain,87,2023-01-29,No,2023-01-30,2023-01-30
ORD-06257,West,Van,Rain,459,2023-07-21,Yes,2023-07-23,2023-07-26
ORD-06258,East,Box Truck,Clear,1214,2023-03-13,,2023-03-18,
ORD-06259,South,Box Truck,Fog,274,2022-06-07,No,2022-06-08,2022-06-13
ORD-06260,South,Semi-Trailer,Clear,691,2022-11-13,No,2022-11-16,2022-11-16
ORD-06261,South,Semi-Trailer,Clear,304,2022-02-23,No,2022-02-25,2022-02-25
ORD-06262,East,Van,Clear,974,2023-04-07,No,2023-04-11,2023-04-13
ORD-06263,East,Box Truck,Clear,899,2023-03-29,No,2023-04-01,2023-04-01
ORD-06264,West,Van,Rain,256,2023-06-09,No,2023-06-10,2023-06-10
ORD-06265,East,Box Truck,Fog,433,2022-07-28,Yes,2022-07-30,2022-08-02
ORD-06266,East,Van,Clear,1092,2022-11-01,No,2022-11-05,2022-11-05
ORD-06267,North,Van,Fog,842,2022-01-19,No,2022-01-22,2022-01-23
ORD-06268,West,Van,Clear,1491,2023-04-30,No,2023-05-05,2023-05-05
ORD-06269,South,Box Truck,Clear,20,2023-07-19,No,2023-07-20,2023-07-20
ORD-06270,East,Van,Clear,356,2022-11-27,No,2022-11-29,2022-11-29
ORD-06271,South,Semi-Trailer,Rain,861,2022-06-19,No,2022-06-22,
ORD-06272,South,Van,Clear,1038,2022-03-06,No,2022-03-10,2022-03-10
ORD-06273,North,Semi-Trailer,Clear,1403,2023-09-23,No,2023-09-28,2023-09-28
ORD-06274,East,Box Truck,Clear,1491,2022-06-04,No,2022-06-09,2022-06-10
ORD-06275,West,Van,Clear,254,2022-10-26,No,2022-10-27,2022-10-27
ORD-06276,East,Van,Rain,258,2022-03-15,No,2022-03-16,2022-03-16
ORD-06277,South,Box Truck,Clear,954,2023-10-05,No,2023-10-09,2023-10-10
ORD-06278,West,Box Truck,Clear,444,2023-02-25,No,2023-02-27,2023-02-27
ORD-06279,East,Box Truck,Clear,1453,2023-03-21,No,2023-03-26,2023-03-26
ORD-06280,South,Van,Clear,114,2023-06-05,No,2023-06-06,2023-06-06
ORD-06281,South,Van,Clear,251,2023-06-17,No,2023-06-18,2023-06-18
ORD-06282,North,Semi-Trailer,Clear,1305,2022-03-03,No,2022-03-08,2022-03-08
ORD-06283,North,Van,Rain,528,2023-02-19,No,2023-02-21,2023-02-21
ORD-06284,North,Van,Clear,738,2023-10-04,No,2023-10-07,2023-10-07
ORD-06285,South,Van,Clear,1077,2022-01-29,No,2022-02-02,2022-02-02
ORD-06286,East,Box Truck,Clear,1059,2022-06-01,No,2022-06-05,2022-06-08
ORD-06287,North,Box Truck,Clear,190,2022-08-18,No,2022-08-19,2022-08-19
ORD-06288,East,Van,Clear,613,2023-08-16,No,2023-08-19,2023-08-19
ORD-06289,North,Van,Clear,437,2022-02-06,No,2022-02-08,2022-02-08
ORD-06290,West,Van,Clear,277,2022-12-05,No,2022-12-06,2022-12-06
ORD-06291,West,Van,Rain,867,2022-08-24,,2022-08-27,2022-08-27
ORD-06292,North,Van,Clear,589,2023-08-14,No,2023-08-16,2023-08-16
ORD-06293,South,Semi-Trailer,Rain,885,2023-01-08,Yes,2023-01-11,2023-01-14
ORD-06294,North,Van,Clear,160,2022-06-17,No,2022-06-18,2022-06-18
ORD-06295,North,Van,Clear,609,2023-08-31,No,2023-09-03,2023-09-05
ORD-06296,South,Semi-Trailer,Rain,104,2022-01-29,No,2022-01-30,2022-01-30
ORD-06297,West,Van,Clear,391,2023-10-03,No,2023-10-05,2023-10-05
ORD-06298,East,Box Truck,Clear,524,2022-07-19,No,2022-07-21,2022-07-21
ORD-06299,North,Van,Rain,939,2022-07-09,No,2022-07-13,2022-07-13
ORD-06300,South,Van,Snow,1461,2023-01-25,No,2023-01-30,2023-01-31
ORD-06301,North,Semi-Trailer,Fog,1458,2023-12-09,No,2023-12-14,2023-12-20
ORD-06302,South,Box Truck,Rain,208,2023-10-05,No,2023-10-06,2023-10-06
ORD-06303,East,Van,Snow,17,2023-01-11,No,2023-01-12,2023-01-15
ORD-06304,East,Box Truck,Clear,814,2023-04-14,No,2023-04-17,2023-04-17
ORD-06305,West,Semi-Trailer,Clear,336,2023-12-02,No,2023-12-04,2023-12-04
ORD-06306,South,Van,Clear,880,2022-03-17,No,2022-03-20,2022-03-20
ORD-06307,South,Box Truck,Clear,1054,2022-03-31,No,2022-04-04,2022-04-04
ORD-06308,West,Semi-Trailer,Clear,264,2022-08-17,No,2022-08-18,2022-08-18
ORD-06309,West,Van,Rain,1466,2022-08-11,No,2022-08-16,2022-08-16
ORD-06310,South,Box Truck,Clear,1060,2022-03-17,,2022-03-21,2022-03-21
